Started At,Completed At,Completion Status,Device Type,Browser,Utm Source,Utm Medium,Utm Campaign,Utm Content,Mkt Tok,1. What professional role(s) do you play?,,,,,,,,,,,2. Which most accurately describes your role?,3. How many years of experience do you have?,4. What is the size of your current company?,5. What type of company do you work for?,,,,,,6. In which country do you live?,,,7. Which word best describes the area where you live and work?,8. What is your education level?,"9. If you have a degree, did you study a technology-related field?",10. What is your age range?,11. Do you identify as having a disability as defined under the Americans with Disabilities Act?,,,,,,,,,,,,,,,,"12. Do you identify as a ""person of color""?",13. With which racial background(s) do you identify?,,,,,,,,14. Do you identify with any of the following?,,,,,,,,15. Do you consider yourself to be transgender/gender non-conforming?,16. What is your primary gender identity today?,"17. Do you practice, worship, or observe a particular religion?","18. Thinking about your childhood, which socio-economic class did you identify with?","19. Thinking about your current situation, which socio-economic class do you identify with?",20. Which of the following languages do you use in the workplace?,,,,,,,,,,"21. At work, I feel comfortable expressing the aspects of my identity that are important to me.","22. At work, it's important to me that I feel comfortable expressing my identity.",23. Encouraging people to express any/all aspects of their identities benefits my company.,"24. What else do you identify with? Call out anything we've missed that makes you, well, you!",25. How likely are you to recommend the Diversity of the Web survey to a friend or colleague?
2016-11-06 18:02:51 -0800,2016-11-06 18:06:21 -0800,completed,windows,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,"I am not a manager, though I do hold a leadership role",2 - 5,Under 10 employees,Web Agency / Development Shop,,,,Freelancer,,HR,,,Urban,Completed college,No,25-34,,,,,,No,,,,,,,,,,,Yes,,,,,,White,,,,,,,,Straight,,,Yes,Male,Yes,Working class,Lower middle class,,,,,,,,,,croatian,Agree,Agree,Agree,,10
2016-11-06 23:30:48 -0800,2016-11-06 23:40:15 -0800,completed,windows,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,I am a formal manager,2 - 5,50 - 100 employees,,Digital Agency,,,,,PK,,,Urban,BS/SE (Continued),,16-24,,,,,,No,,,,,,,,,,,Yes,Asian,,,,,,,,,,,,,Straight,,,No,Male,Yes,Working class,Working class,English,,,,,,,,,Urdu,Neutral,Neutral,Neutral,Nothing comes to mind as of now.,5
2016-11-07 05:33:35 -0800,2016-11-07 05:45:14 -0800,completed,windows,Internet Explorer 11.0,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,My role does not involve leadership or management,2 - 5,20 - 50 employees,,,,Non-agency organization,,,CH,,,Suburban,Some college/technical training,,16-24,,"Yes, Emotional",,,,,,,,,,,,,,,No,,,,,,White,,,,,,,Queer,,,,Yes,Trans MtF,No,Upper middle class,Upper middle class,,,,,,,,,,German,Strongly Disagree,Neutral,Agree,,5
2016-11-07 06:30:11 -0800,2016-11-07 06:37:14 -0800,completed,linux,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,My role does not involve leadership or management,2 - 5,Under 10 employees,,,,,Freelancer,,NG,,,Suburban,Some high school,,16-24,,,,,,No,,,,,,,,,,,Yes,,Black,,,,,,,,,,,,,Prefer not to answer,,No,Male,Yes,Upper middle class,Upper middle class,English,,,,,,,,,,Neutral,Neutral,Neutral,,5
2016-11-07 07:49:31 -0800,2016-11-07 07:54:44 -0800,completed,mac,Chrome 54.0.2840.71,tr.im,no_referer,tr.im/diversity,direct_input,,Developer,,,,,,,,,,,"I am not a manager, though I do hold a leadership role",6 - 10,Under 10 employees,,,,,Freelancer,,GB,,,Suburban,Completed college,Yes,25-34,,,,,,No,,,,,,,,,,,Yes,Asian,Black,,,,,,,,,,,,Straight,,,No,Female,No,Lower middle class,Working class,English,,,,,,,,,,Disagree,Agree,Neutral,"Purple haired, brown skin female living in the heart of the Britex turmoil!",6
2016-11-07 08:57:24 -0800,2016-11-07 08:59:54 -0800,completed,ios,iPhone 0.0,,,,,,Developer,,,,,,,,,,,"I am not a manager, though I do hold a leadership role",11 - 15,10 - 20 employees,,Digital Agency,,,,,US,,,Urban,Completed college,Yes,35-44,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Female,Yes,Lower middle class,Upper middle class,English,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,,5
2016-11-07 16:55:00 -0800,2016-11-07 16:58:21 -0800,completed,mac,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,QA/Testing,,,,,"I am not a manager, though I do hold a leadership role",2 - 5,50 - 100 employees,,,,,,Consulting Firm,MX,,,Urban,Completed college,Yes,25-34,,,,,,No,,,,,,,,,,,Yes,,,Latino,,,,,,,,,,,Straight,,,No,Female,No,Upper middle class,Upper middle class,English,,Spanish,,,,,,,,Strongly agree,Strongly agree,Strongly agree,,9
2016-11-07 19:10:55 -0800,2016-11-07 19:14:03 -0800,completed,mac,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,,Designer,,,,Content Developer/Strategist,,Product Manager/Owner,,,,My role does not involve leadership or management,6 - 10,Under 10 employees,,,,Non-agency organization,Freelancer,,US,,,Urban,Completed college,No,45-54,,,,,,No,,,,,,,,,,,Yes,,,Latino,,,,,,,,,,,,,No,No,Male,Yes,Upper middle class,Lower middle class,English,,Spanish,,,,,,,,Strongly agree,Neutral,Disagree,,10
2016-11-07 20:02:34 -0800,2016-11-07 20:07:43 -0800,completed,windows,Firefox 49.0,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,UX/UI,,,,,,,,,"I am not a manager, though I do hold a leadership role",0 - 1,50 - 100 employees,Web Agency / Development Shop,,,,,,IN,,,Urban,Completed college,Yes,16-24,,,,,,No,,,,,,,,,,,No,,,,,,,Prefer not to answer,,Asexual,,,,,,,,No,Male,Yes,Working class,Working class,English,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,,6
2016-11-09 06:27:19 -0800,2016-11-09 06:29:42 -0800,completed,windows,Chrome 54.0.2840.87,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,My role does not involve leadership or management,2 - 5,200+ employees,,,,Non-agency organization,,,US,,,Urban,Completed college,No,25-34,,,,,,No,,,,,,,,,,,Yes,,,,Native American,,White,,,,,,,,Straight,,,Yes,Female,No,Working class,Working class,English,,Spanish,,,,,,,,Strongly agree,Strongly agree,Strongly agree,,5
2016-11-09 09:48:58 -0800,2016-11-09 09:55:23 -0800,completed,windows,Firefox 45.0,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,Technical/Solutions Architect,Technical Lead,,,,,,,"I am not a manager, though I do hold a leadership role",20+,200+ employees,,,,,,Digital Content,US,,,Urban,Some college/technical training,,55-64,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,Yes,Lower middle class,Lower middle class,English,,,,,,,,,,Agree,Disagree,Disagree,,0
2016-11-09 23:48:15 -0800,2016-11-10 22:10:55 -0800,completed,mac,Chrome 55.0.2883.35,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,My role does not involve leadership or management,2 - 5,10 - 20 employees,,,Advertising Agency,,,,AO,,,Urban,Completed master's degree,Yes,25-34,,,,,,,Prefer not to answer,,,,,,,,,,No,,,,,,White,,,,,,,,,Prefer not to answer,,No,Male,No,Working class,Lower middle class,English,,,,,,,,,,Neutral,Agree,Agree,1,10
2016-11-10 01:55:02 -0800,2016-11-10 02:02:47 -0800,completed,windows,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,Designer,,,,,,,,,,"I am not a manager, though I do hold a leadership role",2 - 5,20 - 50 employees,Web Agency / Development Shop,,,,,,IN,,,Urban,Completed college,Yes,16-24,"Yes, Cognitive","Yes, Emotional",,,,,,,,,,,,,,,Yes,,,Latino,,,,,,Asexual,,,,,,,,Yes,Trans MtF,Yes,Upper middle class,Upper class,,French,,,,,,,,,Agree,Neutral,Agree,fffffffffffffffffff,9
2016-11-10 04:52:21 -0800,2016-11-10 04:59:03 -0800,completed,windows,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,"I am not a manager, though I do hold a leadership role",2 - 5,50 - 100 employees,Web Agency / Development Shop,,,,,,IN,,,Urban,Completed college,Yes,25-34,,,,,,No,,,,,,,,,,,No,Asian,,,,,,,,,,,,,Straight,,,No,Male,Yes,Upper middle class,Upper middle class,English,,,,,,,,,,Neutral,Agree,Strongly agree,,10
2016-11-10 06:10:07 -0800,2016-11-10 06:15:05 -0800,completed,ios,iPhone 0.0,,,,,,Developer,,,,Technical Lead,,,Product Manager/Owner,,,,"I am not a manager, though I do hold a leadership role",11 - 15,200+ employees,Web Agency / Development Shop,,,,,,US,,,Urban,Some college/technical training,,25-34,,"Yes, Emotional",,,,,,,,,,,,,,,No,,,,,,White,,,,Bisexual,,,Queer,,,,No,Female,No,Lower middle class,Upper middle class,English,,,,,,,,,,Agree,Agree,Agree,I am a remote employee -- I inmagine that has an affect on answers,6
2016-11-10 10:39:04 -0800,2016-11-10 10:41:16 -0800,completed,mac,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,Designer,UX/UI,Technical/Solutions Architect,,,,Product Manager/Owner,,,,I am a formal manager,11 - 15,Under 10 employees,Web Agency / Development Shop,,,,,,SI,,,Suburban,Completed master's degree,Yes,25-34,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,No,Working class,Lower middle class,English,,,,,,,,,Slovenian,Agree,Agree,Strongly agree,,6
2016-11-10 11:43:53 -0800,2016-11-10 11:46:41 -0800,completed,mac,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,My role does not involve leadership or management,2 - 5,200+ employees,,,,Non-agency organization,,,US,,,Urban,Completed college,Yes,16-24,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Female,Yes,Upper middle class,Upper middle class,English,,,,,,,,,,Agree,Agree,Strongly agree,,2
2016-11-10 13:33:08 -0800,2016-11-10 13:36:40 -0800,completed,mac,Safari 10.0.1,tr.im,no_referer,tr.im/diversity,direct_input,,Developer,Designer,UX/UI,Technical/Solutions Architect,Technical Lead,,QA/Testing,Product Manager/Owner,,,,"I am not a manager, though I do hold a leadership role",11 - 15,Under 10 employees,,,,,,University - Higher Education,US,,,Urban,Completed college,Yes,25-34,,,,,,No,,,,,,,,,,,No,,,,,,White,,,Asexual,,,,Queer,,,,Yes,Female,Yes,Upper middle class,Lower middle class,English,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,,7
2016-11-10 13:40:29 -0800,2016-11-10 13:44:50 -0800,completed,windows,Chrome 54.0.2840.87,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,,,,Technical/Solutions Architect,,,,,,,,My role does not involve leadership or management,11 - 15,20 - 50 employees,Web Agency / Development Shop,Digital Agency,,,,,US,,,Suburban,Completed master's degree,Yes,35-44,,,,,,No,,,,,,,,,,,Yes,Asian,,,,,,,,,,,,,Straight,,,No,Male,No,Upper middle class,Upper middle class,English,,,,,,,,,,Agree,Agree,Neutral,Parents,5
2016-11-10 17:40:43 -0800,2016-11-10 17:48:13 -0800,completed,windows,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,,,,,,,QA/Testing,,,,,"I am not a manager, though I do hold a leadership role",2 - 5,200+ employees,,,Advertising Agency,,,,IN,,,Urban,Completed college,Yes,16-24,,,,,,No,,,,,,,,,,,Yes,Asian,,,,,,,,,,,,,Straight,,,No,Male,No,Upper middle class,Lower middle class,English,,,,,,,,,,Neutral,Neutral,Strongly agree,i'm a bit confident,8
2016-11-10 20:47:06 -0800,2016-11-10 20:50:10 -0800,completed,windows,Chrome 54.0.2840.87,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,My role does not involve leadership or management,2 - 5,50 - 100 employees,Web Agency / Development Shop,,,,,,IN,,,Urban,Some college/technical training,,16-24,,,,,,No,,,,,,,,,,,Yes,Asian,,,,,,,,,,,,,Straight,,,No,Male,Yes,Lower middle class,Lower middle class,English,,,,,Japanese,,,,,Strongly agree,Strongly agree,Strongly agree,Joker,0
2016-11-10 22:19:03 -0800,2016-11-10 22:31:59 -0800,completed,linux,Chrome 54.0.2840.59,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,My role does not involve leadership or management,0 - 1,10 - 20 employees,Web Agency / Development Shop,,,,,,NG,,,Urban,Some high school,,16-24,,,,,,No,,,,,,,,,,,No,,Black,,,,,,,,,,,,Straight,,,No,Male,Yes,Lower middle class,Lower middle class,English,,,,,,,,,,Neutral,Agree,Agree,,7
2016-11-10 23:55:49 -0800,2016-11-11 00:14:21 -0800,completed,windows,Firefox 47.0,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,,,,,Technical Lead,,,,,,,"I am not a manager, though I do hold a leadership role",2 - 5,Under 10 employees,,,,Non-agency organization,,,HU,,,Urban,Some college/technical training,,25-34,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,Gay,,,,,,No,Male,No,Lower middle class,Lower middle class,English,French,,,,,,,,Hungarian,Neutral,Strongly Disagree,Strongly Disagree,"You didn't ask about ethnic identity but you did ask about race. Doesn't that sound a bit.. racist? Just kidding, but seriously cultural identity relevant so please add it!
It's Hungarian-Persian by the way.",5
2016-11-11 01:12:36 -0800,2016-11-11 01:40:10 -0800,completed,linux,Chrome 54.0.2840.90,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,Technical/Solutions Architect,,,,,,,,My role does not involve leadership or management,11 - 15,10 - 20 employees,,,,Non-agency organization,,,ZA,,,Urban,Some college/technical training,,25-34,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,,No,Male,Yes,Lower middle class,Lower middle class,English,,,,,,,,,Afrikaans,Agree,Agree,Agree,,3
2016-11-11 02:03:42 -0800,2016-11-11 02:08:42 -0800,completed,windows,Chrome 56.0.2906.0,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,Technical Lead,,,,,,,"I am not a manager, though I do hold a leadership role",16 - 20,200+ employees,,,,,,Finance,BR,,,Urban,Completed master's degree,No,35-44,,,,,,No,,,,,,,,,,,Yes,,,Latino,,,,,,,,,,,Straight,,,No,Male,"Yes, and I identify as a religious minority",Working class,Lower middle class,English,,,,,,Portugese,,,,Agree,Agree,Agree,,8
2016-11-11 02:20:49 -0800,2016-11-11 02:23:46 -0800,completed,windows,Chrome 54.0.2840.87,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,,Designer,,,,,,,,,,My role does not involve leadership or management,2 - 5,Under 10 employees,Web Agency / Development Shop,,,,,,IN,,,Urban,Completed college,Yes,25-34,,"Yes, Emotional",,,,,,,,,,,,,,,Yes,Asian,,,,,,,,,,,,,,Prefer not to answer,,Yes,Female,Yes,Lower middle class,Lower middle class,English,,,,,,,,,,Agree,Agree,Agree,thanx,3
2016-11-11 03:38:15 -0800,2016-11-11 03:41:26 -0800,completed,windows,Firefox 49.0,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,,Designer,,,,,,,,,,My role does not involve leadership or management,2 - 5,Under 10 employees,,,,Non-agency organization,,,LK,,,Suburban,Completed college,No,35-44,,,,"Yes, Physical",,,,,,,,,,,,,Yes,Asian,,,,,,,,,,,,,Straight,,,Yes,Male,"Yes, and I identify as a religious minority",Lower middle class,Lower middle class,English,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,1423,0
2016-11-12 08:48:20 -0800,2016-11-12 08:53:06 -0800,completed,linux,Chrome 54.0.2840.59,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,Technical/Solutions Architect,,,,Product Manager/Owner,,,,I am a formal manager,11 - 15,20 - 50 employees,,,,Non-agency organization,,,PE,,,Urban,Completed college,Yes,35-44,,,,,,No,,,,,,,,,,,No,,,Latino,,,,,,,,,,,Straight,,,Yes,Male,No,Upper middle class,Upper middle class,English,,Spanish,,,,,,,,Strongly agree,Strongly agree,Strongly agree,,10
2016-11-12 20:53:36 -0800,2016-11-12 20:56:11 -0800,completed,mac,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,,,,,,,,Product Manager/Owner,,,,My role does not involve leadership or management,0 - 1,Under 10 employees,,,,Non-agency organization,,,ID,,,Urban,Some high school,,0-15,,,,,,No,,,,,,,,,,,No,Asian,,,,,,,,Asexual,,,,,,,,Yes,Prefer not to answer,No,Upper middle class,Upper middle class,English,,,,,,,Malay-Indonesian,,,Agree,Agree,Agree,,0
2016-11-12 22:56:32 -0800,2016-11-12 22:59:17 -0800,completed,windows,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,Designer,UX/UI,,,,,Product Manager/Owner,,,,"I am not a manager, though I do hold a leadership role",2 - 5,20 - 50 employees,Web Agency / Development Shop,,,,Freelancer,,LK,,,Urban,Some college/technical training,,16-24,,,,,,No,,,,,,,,,,,No,Asian,,,,,,,,,,,,,Straight,,,No,Male,Yes,Lower middle class,Lower middle class,English,,,,,,,,,Sinhala,Agree,Agree,Agree,,8
2016-11-13 03:13:39 -0800,2016-11-13 03:17:27 -0800,completed,linux,Firefox 51.0,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,Designer,UX/UI,Technical/Solutions Architect,,,QA/Testing,,,,,My role does not involve leadership or management,6 - 10,10 - 20 employees,Web Agency / Development Shop,,,,,,KE,,,Urban,Completed college,Yes,25-34,,,,,,No,,,,,,,,,,,Yes,,Black,,,,,,,,,,,,Straight,,,No,Male,Yes,Lower middle class,Lower middle class,English,,,,,,,,,,Agree,Agree,Agree,,3
2016-11-13 06:20:25 -0800,2016-11-13 06:24:04 -0800,completed,mac,Safari 9.1.3,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,,,,,,,,Product Manager/Owner,,,,"I am not a manager, though I do hold a leadership role",11 - 15,50 - 100 employees,,,,Non-agency organization,,,HU,,,Urban,Completed college,No,35-44,,,,,,No,,,,,,,,,,,Yes,,,,,,White,,,,,,,,Straight,,,No,Male,No,Upper middle class,Upper middle class,English,,,,,,,,,,Agree,Neutral,Neutral,,8
2016-11-13 14:38:16 -0800,2016-11-13 14:45:16 -0800,completed,windows,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,My role does not involve leadership or management,2 - 5,Under 10 employees,,,,,Freelancer,,PT,,,Urban,Some college/technical training,,16-24,,,,,,,Prefer not to answer,,,,,,,,,,No,,,,,,White,,,,,,,,,Prefer not to answer,,Yes,Genderqueer,No,Lower middle class,Working class,English,,,,,,Portugese,,,,Neutral,Agree,Neutral,,7
2016-11-13 15:09:20 -0800,2016-11-13 15:14:03 -0800,completed,windows,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,,,,,,,,Product Manager/Owner,,,,My role does not involve leadership or management,6 - 10,Under 10 employees,,,,,,Lead generation SaaS,IN,,,Rural,Completed college,Yes,25-34,,,,,,No,,,,,,,,,,,No,Asian,,,,,,,,,,,,,Straight,,,No,Male,No,Lower middle class,Lower middle class,English,,,,,,,,,,Neutral,Neutral,Neutral,talent,5
2016-11-13 16:18:30 -0800,2016-11-13 16:25:10 -0800,completed,windows,Firefox 49.0,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,Designer,UX/UI,,,,,,,,,I am a formal manager,2 - 5,Under 10 employees,Web Agency / Development Shop,,,,Freelancer,,UY,,,Urban,Completed college,Yes,25-34,,,,,,No,,,,,,,,,,,No,,,Latino,,,White,,,,,,,,,Prefer not to answer,,No,Male,No,Lower middle class,Lower middle class,English,,Spanish,,,,,,,,Agree,Agree,Agree,,6
2016-11-13 23:44:58 -0800,2016-11-13 23:47:43 -0800,completed,linux,Chrome 53.0.2785.143,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,My role does not involve leadership or management,2 - 5,200+ employees,Web Agency / Development Shop,,,,,,IN,,,Urban,Completed college,Yes,25-34,,,,,,No,,,,,,,,,,,No,Asian,,,,,,,,,,,,,Straight,,,No,Male,Yes,Working class,Working class,English,,,,,,,,,,Agree,Agree,Agree,,
2016-11-14 13:20:01 -0800,2016-11-14 13:22:27 -0800,completed,windows,Chrome 54.0.2840.71,tr.im,no_referer,tr.im/diversity,direct_input,,,,,,,,,,New media developer,,,My role does not involve leadership or management,11 - 15,200+ employees,,,,,,Government,US,,,Urban,Completed college,No,45-54,,,,,,No,,,,,,,,,,,Yes,,,Latino,,,,,,,,,Lesbian,,,,,No,Female,No,Working class,Working class,English,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,,7
2016-11-15 01:09:42 -0800,2016-11-15 01:13:32 -0800,completed,windows,Firefox 49.0,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,My role does not involve leadership or management,2 - 5,10 - 20 employees,Web Agency / Development Shop,,,,,,IN,,,Urban,Some high school,,25-34,,,,,,,Prefer not to answer,,,,,,,,,,Yes,Asian,,,,,,,,,,,,,Straight,,,No,Male,No,Lower middle class,Working class,,,,,,,,,,Gujarati,Agree,Agree,Agree,,7
2016-11-15 01:25:05 -0800,2016-11-15 01:29:19 -0800,completed,windows,Chrome 54.0.2840.71,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,"I am not a manager, though I do hold a leadership role",2 - 5,20 - 50 employees,Web Agency / Development Shop,,,,,,NP,,,Urban,Completed college,Yes,25-34,"Yes, Cognitive",,,,,,,,,,,,,,,,No,Asian,,,,,,,,,,,,,,Prefer not to answer,,Yes,Male,Yes,Lower middle class,Lower middle class,English,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,I love to code,10
2016-11-15 01:30:00 -0800,2016-11-15 01:32:09 -0800,completed,mac,Safari 9.1.2,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,Designer,,,,Content Developer/Strategist,,Product Manager/Owner,,,,"I am not a manager, though I do hold a leadership role",11 - 15,100 - 200 employees,,,,,,Food industry,ES,,,Rural,Completed college,No,35-44,,,,,,No,,,,,,,,,,,No,,,,,,White,,,,,,,,Straight,,This question is ,No,Male,Yes,Lower middle class,Upper middle class,English,,,,,,,,,German,Agree,Agree,Agree,,6
2016-11-15 03:07:17 -0800,2016-11-15 03:10:28 -0800,completed,linux,Chrome 54.0.2840.100,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,,,,,"I am not a manager, though I do hold a leadership role",2 - 5,10 - 20 employees,Web Agency / Development Shop,,,,,,HU,,,Urban,Some high school,,25-34,,,,,,No,,,,,,,,,,,No,,,,,,White,,,Asexual,,,,,,,,No,Male,No,Working class,Lower middle class,English,,,,,,,,,Hungarian,Disagree,Agree,Agree,,10
2016-11-15 14:22:59 -0800,2016-11-15 14:28:47 -0800,completed,mac,Chrome 54.0.2840.98,Stack Overflow,Online Advertising,Stack Overflow,Diversity Survey,,Developer,,,,,,,Product Manager/Owner,Architect,,,I am a formal manager,20+,200+ employees,Web Agency / Development Shop,,,,,,CA,,,Urban,Completed master's degree,Yes,45-54,,,,,,No,,,,,,,,,,,Yes,,Black,,,,,,,,,,,,Straight,,,No,Male,No,Working class,Upper middle class,English,French,Spanish,,,,,,,,Agree,Agree,Strongly agree,"You may wish to add something re: values e.g. race/ethnicity/religion/gender/socio-economic standing commonly affect the ""majority"" view assumptions of an individual which can be challenging, as no ""group"" is monolithic - identifying common values in my experience tends to break down barriers based upon stereotypes/profiling",9
